docdate,cvr,sum_ex,sum_pl
2015-01-01,110,0.0,17681476800.0
2015-01-01,120,0.0,11637771700.0
2015-01-01,230,0.0,16386100.0
2015-01-01,240,0.0,43374936900.0
2015-01-01,310,0.0,25114499700.0
2015-01-01,320,0.0,11520094200.0
2015-01-01,340,0.0,32472900.0
2015-01-01,350,0.0,92406700.0
2015-01-01,360,0.0,230017000.0
2015-01-01,410,0.0,92917955900.0
2015-01-01,450,0.0,3887700000.0
2015-01-01,460,0.0,710723300.0
2015-01-01,510,0.0,684698900.0
2015-01-01,520,0.0,165075900.0
2015-01-01,530,0.0,1610832800.0
2015-01-01,540,0.0,229514900.0
2015-01-01,560,0.0,16566451700.0
2015-01-01,580,0.0,10089539100.0
2015-01-01,610,0.0,151276317600.0
2015-01-01,620,0.0,5226630200.0
2015-01-01,630,0.0,10398041500.0
2015-01-01,720,0.0,4420318800.0
2015-01-01,810,0.0,40093066700.0
2015-01-01,830,0.0,42675500.0
2015-01-01,850,0.0,46856900.0
2015-01-01,860,0.0,988200.0
2015-01-01,870,0.0,4791192800.0
2015-01-01,880,0.0,391096600.0
2015-01-12,110,343573855.0,0.0
2015-01-12,120,291606298.0,0.0
2015-01-12,240,15693766.0,0.0
2015-01-12,310,211042577.0,0.0
2015-01-12,320,12856987.0,0.0
2015-01-12,530,281493007.0,0.0
2015-01-12,560,1380538000.0,0.0
2015-01-12,580,2046723000.0,0.0
2015-01-12,610,3138147251.0,0.0
2015-01-12,620,8005286.0,0.0
2015-01-12,830,52517.0,0.0
2015-01-12,850,25142.0,0.0
2015-01-13,110,104361695.0,0.0
2015-01-13,120,7714720.0,0.0
2015-01-13,240,99510.0,0.0
2015-01-13,310,908956.0,0.0
2015-01-13,610,198333070.0,0.0
2015-01-13,830,25000.0,0.0
2015-01-14,110,32271823.0,0.0
2015-01-14,120,19861776.0,0.0
2015-01-14,240,2084012.0,0.0
2015-01-14,310,-242840.0,0.0
2015-01-14,320,-22713.0,0.0
2015-01-14,410,95787.0,0.0
2015-01-14,610,278205354.0,0.0
2015-01-14,850,4000.0,0.0
2015-01-14,880,19681327.0,0.0
2015-01-15,110,6613473.0,0.0
2015-01-15,120,14147250.0,0.0
2015-01-15,240,1445803.0,0.0
2015-01-15,310,35590418.0,0.0
2015-01-15,320,142887.0,0.0
2015-01-15,350,185376.0,0.0
2015-01-15,530,5600.0,0.0
2015-01-15,610,89663397.0,0.0
2015-01-15,620,85762.0,0.0
2015-01-15,630,0.0,0.0
2015-01-15,830,244532.0,2000.0
2015-01-15,850,80363.0,-2000.0
2015-01-16,110,9055538.0,0.0
2015-01-16,120,25883124.0,0.0
2015-01-16,240,4244927.0,-3469000.0
2015-01-16,310,5829795.0,0.0
2015-01-16,320,1294332.0,0.0
2015-01-16,350,-159650.0,0.0
2015-01-16,360,102828.0,0.0
2015-01-16,530,255600.0,0.0
2015-01-16,610,167678513.0,3469000.0
2015-01-16,620,64760061.0,0.0
2015-01-16,830,37983.0,0.0
2015-01-16,850,201510.0,0.0
2015-01-19,110,10403646.0,450000.0
2015-01-19,120,36007760.0,-100000.0
2015-01-19,240,1051269.0,-2278300.0
2015-01-19,310,5046236.0,0.0
2015-01-19,320,205593.0,0.0
2015-01-19,610,112790050.0,1885600.0
2015-01-19,620,23081102.0,0.0
2015-01-19,830,16193.0,42700.0
2015-01-19,850,354218.0,0.0
2015-01-20,110,18856947.0,0.0
2015-01-20,120,29470558.0,0.0
2015-01-20,240,917778.0,-556400.0
2015-01-20,310,38704674.0,0.0
2015-01-20,320,2547275.0,0.0
2015-01-20,360,1549702.0,0.0
2015-01-20,410,0.0,0.0
2015-01-20,610,282211882.0,0.0
2015-01-20,620,21983203.0,0.0
2015-01-20,830,0.0,70800.0
2015-01-20,850,405520.0,485600.0
2015-01-21,110,23828219.0,0.0
2015-01-21,120,17752119.0,0.0
2015-01-21,240,1855668.0,0.0
2015-01-21,310,1234190.0,0.0
2015-01-21,320,138029.0,0.0
2015-01-21,410,27122.0,0.0
2015-01-21,530,249829.0,0.0
2015-01-21,610,533572345.0,0.0
2015-01-21,620,927757.0,0.0
2015-01-21,630,2527810.0,0.0
2015-01-21,830,1065.0,0.0
2015-01-21,850,122206.0,0.0
2015-01-22,110,88409947.0,100000.0
2015-01-22,120,64633926.0,0.0
2015-01-22,240,4616986.0,-100000.0
2015-01-22,310,18644708.0,0.0
2015-01-22,320,7514119.0,0.0
2015-01-22,350,8700.0,0.0
2015-01-22,610,643682629.0,0.0
2015-01-22,620,86025370.0,0.0
2015-01-22,850,71701.0,0.0
2015-01-23,110,105294755.0,0.0
2015-01-23,120,41888297.0,0.0
2015-01-23,240,61320545.0,-300000.0
2015-01-23,310,75298764.0,0.0
2015-01-23,320,1217666.0,0.0
2015-01-23,340,354194.0,0.0
2015-01-23,510,16816700.0,0.0
2015-01-23,610,175964543.0,0.0
2015-01-23,620,305157.0,0.0
2015-01-23,830,30011.0,0.0
2015-01-23,850,11803.0,300000.0
2015-01-26,110,23712945.0,0.0
2015-01-26,120,12708756.0,0.0
2015-01-26,240,21325052.0,-5749600.0
2015-01-26,310,669620615.0,0.0
2015-01-26,320,1289691.0,0.0
2015-01-26,410,3726800.0,0.0
2015-01-26,610,103688474.0,0.0
2015-01-26,620,2093129.0,0.0
2015-01-26,830,69158.0,0.0
2015-01-26,850,600020.0,5749600.0
2015-01-27,110,17815983.0,0.0
2015-01-27,120,5189901.0,-1045100.0
2015-01-27,240,12797012.0,-49600.0
2015-01-27,310,54067308.0,0.0
2015-01-27,320,6254301.0,0.0
2015-01-27,360,-53644.0,0.0
2015-01-27,530,3120030.0,0.0
2015-01-27,610,108696987.0,0.0
2015-01-27,620,-1378444.0,0.0
2015-01-27,830,223356.0,1045100.0
2015-01-27,850,148284.0,49600.0
2015-01-28,110,8607755.0,0.0
2015-01-28,120,6929121.0,0.0
2015-01-28,240,19945767.0,-15000.0
2015-01-28,310,584409.0,0.0
2015-01-28,320,10802034.0,0.0
2015-01-28,410,112020761.0,0.0
2015-01-28,530,155750.0,0.0
2015-01-28,610,193333872.0,0.0
2015-01-28,620,1677973.0,0.0
2015-01-28,830,76000.0,0.0
2015-01-28,850,203860.0,15000.0
2015-01-29,110,13091263.0,0.0
2015-01-29,120,19532215.0,0.0
2015-01-29,240,51995814.0,0.0
2015-01-29,310,151182389.0,0.0
2015-01-29,320,917511.0,0.0
2015-01-29,350,174000.0,0.0
2015-01-29,410,227486881.0,0.0
2015-01-29,530,2159166.0,0.0
2015-01-29,610,143789237.0,0.0
2015-01-29,620,471297.0,0.0
2015-01-29,830,85500.0,0.0
2015-01-29,850,33023.0,0.0
2015-01-30,110,48018097.0,0.0
2015-01-30,120,21014775.0,0.0
2015-01-30,240,20891104.0,5749600.0
2015-01-30,310,948865.0,0.0
2015-01-30,320,3228136.0,0.0
2015-01-30,410,590358362.0,0.0
2015-01-30,610,-2749721.0,0.0
2015-01-30,620,1700000.0,0.0
2015-01-30,830,37285.0,0.0
2015-01-30,850,626948.0,-5749600.0
2015-02-02,110,4856196.0,0.0
2015-02-02,120,6054015.0,0.0
2015-02-02,240,6127515.0,-16492800.0
2015-02-02,310,288004040.0,0.0
2015-02-02,320,12641764.0,0.0
2015-02-02,410,168202615.0,0.0
2015-02-02,560,1380538000.0,0.0
2015-02-02,580,731165000.0,0.0
2015-02-02,610,109211547.0,12195600.0
2015-02-02,830,0.0,91200.0
2015-02-02,850,1461834.0,4206000.0
2015-02-03,110,15056465.0,0.0
2015-02-03,120,28439328.0,0.0
2015-02-03,240,35280854.0,0.0
2015-02-03,310,39566174.0,0.0
2015-02-03,320,3989310.0,0.0
2015-02-03,410,0.0,0.0
2015-02-03,530,1005600.0,0.0
2015-02-03,610,506150242.0,0.0
2015-02-03,620,19103194.0,0.0
2015-02-03,810,0.0,-36400.0
2015-02-03,830,0.0,36400.0
2015-02-03,850,711640.0,0.0
2015-02-04,110,60400864.0,0.0
2015-02-04,120,68977237.0,0.0
2015-02-04,240,45432155.0,0.0
2015-02-04,310,-127502.0,0.0
2015-02-04,320,137875421.0,0.0
2015-02-04,410,183011977.0,0.0
2015-02-04,530,5232200.0,0.0
2015-02-04,610,618210282.0,0.0
2015-02-04,620,30951178.0,0.0
2015-02-04,630,2672194.0,0.0
2015-02-04,830,35150.0,0.0
2015-02-04,850,82672.0,0.0
2015-02-05,110,94944047.0,0.0
2015-02-05,120,103393788.0,0.0
2015-02-05,240,57195191.0,-3119800.0
2015-02-05,310,47380017.0,0.0
2015-02-05,320,339148501.0,0.0
2015-02-05,410,198082.0,0.0
2015-02-05,530,7207219.0,0.0
2015-02-05,610,992509746.0,982500.0
2015-02-05,620,167697361.0,0.0
2015-02-05,830,119100.0,0.0
2015-02-05,850,23428.0,2137300.0
2015-02-06,110,154083570.0,0.0
2015-02-06,120,167527414.0,0.0
2015-02-06,240,18336539.0,0.0
2015-02-06,310,76417748.0,0.0
2015-02-06,320,10227323.0,0.0
2015-02-06,410,932423348.0,0.0
2015-02-06,530,886764.0,0.0
2015-02-06,610,1448069495.0,0.0
2015-02-06,620,33987175.0,0.0
2015-02-06,830,1296774.0,0.0
2015-02-06,850,172319.0,0.0
2015-02-09,110,213467220.0,445200.0
2015-02-09,120,168501888.0,0.0
2015-02-09,240,15490872.0,-745200.0
2015-02-09,310,212626504.0,0.0
2015-02-09,320,3281898.0,0.0
2015-02-09,360,53644.0,0.0
2015-02-09,410,2098574.0,0.0
2015-02-09,610,1205080528.0,300000.0
2015-02-09,620,5210705.0,0.0
2015-02-09,630,0.0,0.0
2015-02-09,830,64662.0,0.0
2015-02-09,850,6983.0,0.0
2015-02-10,110,257699587.0,-832900.0
2015-02-10,120,53600371.0,0.0
2015-02-10,240,117736498.0,719400.0
2015-02-10,310,27134584.0,0.0
2015-02-10,320,7276800.0,0.0
2015-02-10,410,132947220.0,0.0
2015-02-10,610,455234040.0,0.0
2015-02-10,620,8177524.0,0.0
2015-02-10,830,7053.0,13500.0
2015-02-10,850,42256.0,100000.0
2015-02-11,110,222812557.0,50000.0
2015-02-11,120,4271312.0,0.0
2015-02-11,240,71656154.0,-444000.0
2015-02-11,310,361600.0,0.0
2015-02-11,320,5436586.0,0.0
2015-02-11,410,0.0,0.0
2015-02-11,530,5600.0,0.0
2015-02-11,610,642873090.0,370000.0
2015-02-11,620,1636669.0,0.0
2015-02-11,630,392190.0,0.0
2015-02-11,830,20000.0,24000.0
2015-02-11,850,7120.0,0.0
2015-02-12,110,44861195.0,96500.0
2015-02-12,120,15961145.0,0.0
2015-02-12,240,49134976.0,-126600.0
2015-02-12,310,313539018.0,0.0
2015-02-12,320,164173123.0,-4900.0
2015-02-12,410,112434666.0,0.0
2015-02-12,530,48230.0,0.0
2015-02-12,610,409210556.0,4900.0
2015-02-12,620,11443.0,0.0
2015-02-12,810,141628557.0,0.0
2015-02-12,830,15107.0,20000.0
2015-02-12,850,7106.0,10100.0
2015-02-13,110,9783772.0,0.0
2015-02-13,120,31218693.0,0.0
2015-02-13,240,61597737.0,-98000.0
2015-02-13,310,6363347.0,0.0
2015-02-13,320,104103501.0,0.0
2015-02-13,410,89272663.0,0.0
2015-02-13,610,162565962.0,0.0
2015-02-13,620,543966.0,0.0
2015-02-13,810,126963311.0,0.0
2015-02-13,830,275500.0,98000.0
2015-02-13,850,20336.0,0.0
2015-02-16,110,3940153.0,0.0
2015-02-16,120,6081866.0,0.0
2015-02-16,240,103753108.0,-822900.0
2015-02-16,310,49219428.0,0.0
2015-02-16,320,10530579.0,-5402000.0
2015-02-16,410,15151342.0,0.0
2015-02-16,530,2192100.0,0.0
2015-02-16,610,180553268.0,5402000.0
2015-02-16,620,1861811.0,0.0
2015-02-16,830,12120.0,822900.0
2015-02-16,850,37539.0,0.0
2015-02-17,110,7198252.0,472200.0
2015-02-17,120,11116175.0,0.0
2015-02-17,240,33722898.0,-472200.0
2015-02-17,310,453788.0,0.0
2015-02-17,320,41222590.0,0.0
2015-02-17,410,23708213.0,0.0
2015-02-17,530,206000.0,0.0
2015-02-17,610,319985824.0,70000000.0
2015-02-17,620,1397893.0,-70000000.0
2015-02-17,830,14193.0,0.0
2015-02-17,850,199835.0,0.0
2015-02-18,110,23380232.0,0.0
2015-02-18,120,32049039.0,0.0
2015-02-18,240,33084433.0,0.0
2015-02-18,310,47548039.0,0.0
2015-02-18,320,58715846.0,0.0
2015-02-18,350,19357.0,0.0
2015-02-18,410,105349.0,0.0
2015-02-18,530,631200.0,0.0
2015-02-18,610,462489653.0,0.0
2015-02-18,620,1911469.0,0.0
2015-02-18,850,17817.0,0.0
2015-02-19,110,67170782.0,3000.0
2015-02-19,120,76503723.0,0.0
2015-02-19,240,29021224.0,-308000.0
2015-02-19,310,25359773.0,0.0
2015-02-19,320,81178584.0,0.0
2015-02-19,360,139045.0,0.0
2015-02-19,410,82153650.0,0.0
2015-02-19,530,150300.0,0.0
2015-02-19,610,748018653.0,253800.0
2015-02-19,620,7266041.0,0.0
2015-02-19,830,803965.0,51200.0
2015-02-19,850,24615.0,0.0
2015-02-20,110,47253899.0,0.0
2015-02-20,120,73827302.0,0.0
2015-02-20,240,235749964.0,-84000.0
2015-02-20,310,-591847.0,0.0
2015-02-20,320,77667645.0,0.0
2015-02-20,410,637471212.0,0.0
2015-02-20,510,11889100.0,0.0
2015-02-20,530,133350.0,0.0
2015-02-20,610,588121580.0,0.0
2015-02-20,620,998064.0,0.0
2015-02-20,830,227110.0,84000.0
2015-02-20,850,3761.0,0.0
2015-02-24,110,78825584.0,0.0
2015-02-24,120,45191562.0,0.0
2015-02-24,240,103200391.0,-120000.0
2015-02-24,310,53912250.0,0.0
2015-02-24,320,45583432.0,0.0
2015-02-24,410,202998446.0,0.0
2015-02-24,530,182009.0,0.0
2015-02-24,610,417789258.0,0.0
2015-02-24,620,69764279.0,0.0
2015-02-24,830,411904.0,181400.0
2015-02-24,850,68322.0,-61400.0
2015-02-25,110,71971290.0,0.0
2015-02-25,120,26703970.0,0.0
2015-02-25,230,0.0,0.0
2015-02-25,240,482596034.0,-14549300.0
2015-02-25,310,2038907.0,0.0
2015-02-25,320,32265418.0,0.0
2015-02-25,340,371058.0,0.0
2015-02-25,410,62500.0,0.0
2015-02-25,530,8067677.0,0.0
2015-02-25,610,399112199.0,449300.0
2015-02-25,620,16966852.0,0.0
2015-02-25,630,730000.0,0.0
2015-02-25,830,112386.0,0.0
2015-02-25,850,61021.0,14100000.0
2015-02-26,110,34483508.0,0.0
2015-02-26,120,13507187.0,0.0
2015-02-26,230,0.0,0.0
2015-02-26,240,170491452.0,-4462200.0
2015-02-26,310,816835605.0,0.0
2015-02-26,320,42169306.0,0.0
2015-02-26,360,969578.0,0.0
2015-02-26,410,165666985.0,0.0
2015-02-26,530,1304453.0,0.0
2015-02-26,610,318692325.0,0.0
2015-02-26,620,5769996.0,0.0
2015-02-26,850,142879.0,4462200.0
2015-02-27,110,17151913.0,0.0
2015-02-27,120,30509603.0,0.0
2015-02-27,230,0.0,-3100000.0
2015-02-27,240,111358082.0,3100000.0
2015-02-27,310,2360791.0,0.0
2015-02-27,320,36051410.0,0.0
2015-02-27,410,215788334.0,0.0
2015-02-27,530,7161376.0,0.0
2015-02-27,610,20018963.0,0.0
2015-02-27,620,4786900.0,0.0
2015-02-27,630,33800016.0,0.0
2015-02-27,810,139473307.0,0.0
2015-02-27,830,13496.0,0.0
2015-02-27,850,376796.0,0.0
2015-03-02,110,4398933.0,0.0
2015-03-02,120,4446573.0,0.0
2015-03-02,240,279711950.0,-5072100.0
2015-03-02,310,267610847.0,0.0
2015-03-02,320,20463819.0,0.0
2015-03-02,410,8137371.0,-40900.0
2015-03-02,530,5648316.0,0.0
2015-03-02,560,1380538000.0,0.0
2015-03-02,580,731165000.0,0.0
2015-03-02,610,102298942.0,2500000.0
2015-03-02,620,18700027.0,-2000000.0
2015-03-02,830,-90000.0,40900.0
2015-03-02,850,2922920.0,4572100.0
2015-03-03,110,34466655.0,0.0
2015-03-03,120,61686603.0,0.0
2015-03-03,240,37189859.0,0.0
2015-03-03,310,36457882.0,0.0
2015-03-03,320,139030694.0,0.0
2015-03-03,410,400549097.0,0.0
2015-03-03,510,38048000.0,0.0
2015-03-03,530,1871452.0,0.0
2015-03-03,610,680508086.0,0.0
2015-03-03,620,46114364.0,0.0
2015-03-03,830,20000.0,0.0
2015-03-03,850,1171010.0,0.0
2015-03-04,110,112556269.0,9000.0
2015-03-04,120,109999706.0,0.0
2015-03-04,240,93608908.0,-13200.0
2015-03-04,310,23191077.0,0.0
2015-03-04,320,34760795.0,0.0
2015-03-04,530,640760.0,0.0
2015-03-04,610,1364835901.0,0.0
2015-03-04,620,28447680.0,0.0
2015-03-04,630,400000.0,0.0
2015-03-04,830,80000.0,0.0
2015-03-04,850,39913.0,4200.0
2015-03-05,110,182373044.0,0.0
2015-03-05,120,204031588.0,0.0
2015-03-05,240,63739675.0,-150000.0
2015-03-05,310,62881615.0,0.0
2015-03-05,320,11535235.0,0.0
2015-03-05,340,11300000.0,0.0
2015-03-05,410,19527649.0,-16400.0
2015-03-05,530,1876644.0,0.0
2015-03-05,610,1955743789.0,0.0
2015-03-05,620,39460221.0,0.0
2015-03-05,830,40863.0,16400.0
2015-03-05,850,9702.0,150000.0
2015-03-06,110,227381421.0,0.0
2015-03-06,120,209879788.0,0.0
2015-03-06,240,208204343.0,-9767700.0
2015-03-06,310,43654843.0,0.0
2015-03-06,320,6891585.0,0.0
2015-03-06,360,484546.0,0.0
2015-03-06,410,243008920.0,0.0
2015-03-06,530,48895.0,0.0
2015-03-06,610,1033462577.0,-450000.0
2015-03-06,620,7069805.0,450000.0
2015-03-06,830,44396.0,0.0
2015-03-06,850,204097.0,9767700.0
2015-03-10,110,163783536.0,0.0
2015-03-10,120,72825546.0,83100.0
2015-03-10,240,44209464.0,-111600.0
2015-03-10,310,249451985.0,0.0
2015-03-10,320,12899603.0,0.0
2015-03-10,340,10000.0,0.0
2015-03-10,360,-23416.0,0.0
2015-03-10,410,593614556.0,0.0
2015-03-10,510,0.0,0.0
2015-03-10,530,1471721.0,0.0
2015-03-10,610,506681016.0,0.0
2015-03-10,620,137861837.0,0.0
2015-03-10,810,35764541.0,0.0
2015-03-10,830,6112.0,28500.0
2015-03-10,850,1400984.0,0.0
2015-03-11,110,208978247.0,0.0
2015-03-11,120,9017108.0,0.0
2015-03-11,240,103153228.0,0.0
2015-03-11,310,4467092.0,0.0
2015-03-11,320,56158039.0,0.0
2015-03-11,410,23876038.0,0.0
2015-03-11,530,273559.0,0.0
2015-03-11,610,703732864.0,0.0
2015-03-11,620,1880319.0,0.0
2015-03-11,630,0.0,87000000.0
2015-03-11,810,0.0,-87000000.0
2015-03-11,830,14000.0,100.0
2015-03-11,850,199478.0,-100.0
2015-03-12,110,89256724.0,10000.0
2015-03-12,120,28412938.0,0.0
2015-03-12,240,57093498.0,-22170100.0
2015-03-12,310,1553169.0,0.0
2015-03-12,320,100715659.0,0.0
2015-03-12,340,1169600.0,0.0
2015-03-12,360,478891.0,0.0
2015-03-12,410,118655663.0,0.0
2015-03-12,530,3520230.0,0.0
2015-03-12,610,335835258.0,0.0
2015-03-12,620,139878.0,0.0
2015-03-12,830,145846.0,631000.0
2015-03-12,850,3341976.0,21529100.0
2015-03-13,110,19852101.0,0.0
2015-03-13,120,13544361.0,0.0
2015-03-13,240,29341578.0,-17400.0
2015-03-13,310,59295985.0,0.0
2015-03-13,320,129201367.0,0.0
2015-03-13,350,0.0,17400.0
2015-03-13,410,16179443.0,0.0
2015-03-13,530,6530628.0,0.0
2015-03-13,610,184085416.0,0.0
2015-03-13,620,1189214.0,0.0
2015-03-13,810,47992651.0,0.0
2015-03-13,850,62267.0,0.0
2015-03-16,110,5808485.0,600600.0
2015-03-16,120,18374190.0,0.0
2015-03-16,240,97496472.0,-970800.0
2015-03-16,310,266827149.0,0.0
2015-03-16,320,92324303.0,0.0
2015-03-16,350,7000.0,0.0
2015-03-16,360,104078.0,0.0
2015-03-16,410,106664337.0,0.0
2015-03-16,530,6053848.0,0.0
2015-03-16,610,199516398.0,0.0
2015-03-16,620,1431519.0,0.0
2015-03-16,630,343225.0,0.0
2015-03-16,810,1831951763.0,0.0
2015-03-16,830,18399.0,368700.0
2015-03-16,850,3430819.0,1500.0
2015-03-17,110,10600753.0,0.0
2015-03-17,120,10375274.0,0.0
2015-03-17,240,27607213.0,-1568000.0
2015-03-17,310,50049564.0,0.0
2015-03-17,320,5040868.0,0.0
2015-03-17,410,1277017120.0,0.0
2015-03-17,530,1740943.0,0.0
2015-03-17,610,265396601.0,1500000.0
2015-03-17,620,3477307.0,0.0
2015-03-17,810,208036212.0,0.0
2015-03-17,830,566374.0,97200.0
2015-03-17,850,99749.0,-29200.0
2015-03-18,110,9378320.0,0.0
2015-03-18,120,24678223.0,0.0
2015-03-18,240,42721162.0,-6596600.0
2015-03-18,310,39064807.0,0.0
2015-03-18,320,79449864.0,0.0
2015-03-18,410,26193536.0,0.0
2015-03-18,510,30913100.0,0.0
2015-03-18,530,623288.0,0.0
2015-03-18,610,514805436.0,0.0
2015-03-18,620,1476302.0,0.0
2015-03-18,630,1318741.0,0.0
2015-03-18,830,408610.0,6596600.0
2015-03-18,850,1633570.0,0.0
2015-03-19,110,24789360.0,70000.0
2015-03-19,120,48939807.0,-42100.0
2015-03-19,240,77039302.0,-3122700.0
2015-03-19,310,94082375.0,0.0
2015-03-19,320,121109383.0,21100.0
2015-03-19,410,249564304.0,0.0
2015-03-19,530,361143.0,0.0
2015-03-19,610,471270915.0,0.0
2015-03-19,620,7222492.0,0.0
2015-03-19,630,0.0,-2267300.0
2015-03-19,830,32771.0,48300.0
2015-03-19,850,3734303.0,5292700.0
2015-03-20,110,38469053.0,0.0
2015-03-20,120,43114625.0,-6000.0
2015-03-20,240,650836699.0,-749500.0
2015-03-20,310,956012.0,0.0
2015-03-20,320,76655842.0,0.0
2015-03-20,350,17400.0,0.0
2015-03-20,360,2890832.0,0.0
2015-03-20,410,474136903.0,0.0
2015-03-20,530,8757013.0,0.0
2015-03-20,610,529247459.0,0.0
2015-03-20,620,5278399.0,0.0
2015-03-20,810,810004234.0,0.0
2015-03-20,830,56469.0,755500.0
2015-03-20,850,30051.0,0.0
2015-03-20,860,217800.0,0.0
2015-03-23,110,81608831.0,0.0
2015-03-23,120,41968656.0,-5030000.0
2015-03-23,240,228253415.0,3369300.0
2015-03-23,310,13807952.0,100000.0
2015-03-23,320,176635687.0,-2119900.0
2015-03-23,360,-158586.0,0.0
2015-03-23,410,-106467620.0,-3562100.0
2015-03-23,530,9449208.0,0.0
2015-03-23,610,884778426.0,2019900.0
2015-03-23,620,12204529.0,0.0
2015-03-23,630,21690.0,0.0
2015-03-23,810,2793008962.0,0.0
2015-03-23,830,112025.0,5222800.0
2015-03-23,850,1264636.0,0.0
2015-03-23,860,-25649.0,0.0
2015-03-24,110,57293815.0,0.0
2015-03-24,120,34198991.0,0.0
2015-03-24,240,74683977.0,-8000.0
2015-03-24,310,44651405.0,0.0
2015-03-24,320,102097892.0,0.0
2015-03-24,340,362626.0,0.0
2015-03-24,410,415368317.0,0.0
2015-03-24,530,428423.0,0.0
2015-03-24,610,502725825.0,0.0
2015-03-24,620,3613723.0,0.0
2015-03-24,830,36848.0,8000.0
2015-03-24,850,2508924.0,0.0
2015-03-25,110,84627747.0,99600.0
2015-03-25,120,15466530.0,0.0
2015-03-25,240,50280315.0,23228700.0
2015-03-25,310,658250143.0,0.0
2015-03-25,320,124455764.0,0.0
2015-03-25,410,2641853.0,0.0
2015-03-25,510,45293000.0,0.0
2015-03-25,530,9500.0,0.0
2015-03-25,610,330840629.0,-23470800.0
2015-03-25,620,5962102.0,0.0
2015-03-25,810,316078742.0,0.0
2015-03-25,830,195942.0,142500.0
2015-03-25,850,2986610.0,0.0
2015-03-26,110,27534450.0,0.0
2015-03-26,120,20661751.0,0.0
2015-03-26,240,77108053.0,-35100.0
2015-03-26,310,89853533.0,0.0
2015-03-26,320,36107590.0,0.0
2015-03-26,410,269805152.0,0.0
2015-03-26,530,11200.0,0.0
2015-03-26,610,355362799.0,0.0
2015-03-26,620,5464591.0,0.0
2015-03-26,810,934582.0,0.0
2015-03-26,830,801275.0,35100.0
2015-03-26,850,2707667.0,0.0
2015-03-27,110,14669515.0,0.0
2015-03-27,120,15071205.0,0.0
2015-03-27,240,37513748.0,-1442600.0
2015-03-27,310,6895521.0,0.0
2015-03-27,320,41269709.0,0.0
2015-03-27,340,20000.0,0.0
2015-03-27,360,158586.0,0.0
2015-03-27,410,84018440.0,0.0
2015-03-27,530,3018367.0,0.0
2015-03-27,610,326997361.0,0.0
2015-03-27,620,10096707.0,0.0
2015-03-27,810,175704188.0,0.0
2015-03-27,830,633864.0,1442600.0
2015-03-27,850,5759275.0,0.0
2015-03-30,110,13330108.0,-200000.0
2015-03-30,120,9107849.0,1808100.0
2015-03-30,240,97105034.0,-1788100.0
2015-03-30,310,165213501.0,-100000.0
2015-03-30,320,77482299.0,100000.0
2015-03-30,340,585000.0,0.0
2015-03-30,410,707714125.0,0.0
2015-03-30,610,159664119.0,0.0
2015-03-30,620,29853062.0,0.0
2015-03-30,810,437758504.0,0.0
2015-03-30,830,76998.0,280000.0
2015-03-30,850,1293345.0,-100000.0
2015-03-31,110,100770145.0,277500.0
2015-03-31,120,27417977.0,0.0
2015-03-31,240,196007431.0,2722500.0
2015-03-31,310,20103051.0,0.0
2015-03-31,320,11700116.0,0.0
2015-03-31,340,2387500.0,0.0
2015-03-31,410,1151724921.0,0.0
2015-03-31,610,28305470.0,-3000000.0
2015-03-31,620,1707282.0,19350000.0
2015-03-31,630,0.0,-19350000.0
2015-03-31,810,580190563.0,0.0
2015-03-31,830,1711195.0,0.0
2015-03-31,850,481863.0,0.0
2015-04-01,110,8374043.0,-40000.0
2015-04-01,120,18245408.0,10000000.0
2015-04-01,240,48331498.0,-9842800.0
2015-04-01,310,207972156.0,0.0
2015-04-01,320,55229807.0,0.0
2015-04-01,360,133515.0,0.0
2015-04-01,410,579191.0,0.0
2015-04-01,530,285130313.0,0.0
2015-04-01,560,1380538000.0,0.0
2015-04-01,580,731165000.0,0.0
2015-04-01,610,336661207.0,0.0
2015-04-01,620,48447974.0,0.0
2015-04-01,810,48904310.0,0.0
2015-04-01,850,105736.0,-117200.0
2015-04-02,110,30299893.0,0.0
2015-04-02,120,42098948.0,0.0
2015-04-02,240,216460728.0,-9574800.0
2015-04-02,310,39989071.0,0.0
2015-04-02,320,32517360.0,0.0
2015-04-02,350,6447699.0,0.0
2015-04-02,410,3369417.0,0.0
2015-04-02,530,7524533.0,0.0
2015-04-02,610,318025840.0,9574800.0
2015-04-02,620,17784400.0,0.0
2015-04-02,810,36194.0,0.0
2015-04-02,830,7644156.0,0.0
2015-04-02,850,1566622.0,0.0
2015-04-03,110,68747708.0,0.0
2015-04-03,120,87901231.0,0.0
2015-04-03,240,51129662.0,3617000.0
2015-04-03,310,46891359.0,0.0
2015-04-03,320,50289300.0,0.0
2015-04-03,350,504137.0,0.0
2015-04-03,360,14142.0,0.0
2015-04-03,410,52208938.0,-53900.0
2015-04-03,610,901879120.0,-2150000.0
2015-04-03,620,10133644.0,0.0
2015-04-03,810,59994918.0,-1467000.0
2015-04-03,830,28569.0,53900.0
2015-04-03,850,150072.0,0.0
2015-04-06,110,38535833.0,50000.0
2015-04-06,120,90165369.0,-55200.0
2015-04-06,240,62246165.0,-80000.0
2015-04-06,310,9717958.0,0.0
2015-04-06,320,21501433.0,0.0
2015-04-06,350,238815.0,0.0
2015-04-06,360,49215.0,0.0
2015-04-06,410,42876750.0,-132100.0
2015-04-06,610,625325875.0,0.0
2015-04-06,620,11214224.0,0.0
